time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-10T13:34:45.360Z,54.1291667,-165.9461667,3.34,-0.66,ml,7,112,0.01158,0.26,av,av70876629,2020-03-11T18:57:50.020Z,"11km W of Akutan, Alaska",earthquake,0.41,0.69,0.217,5,reviewed,av,av
2020-03-10T13:34:44.750Z,17.8935,-66.8366,10,2.84,md,5,248,0.092,0.04,pr,pr2020070015,2020-03-10T16:47:07.676Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.86,0.52,0.02,3,reviewed,pr,pr
2020-03-10T13:29:51.180Z,33.5935,-116.809,5.19,0.14,ml,20,74,0.03748,0.1,ci,ci38389778,2020-03-10T15:06:21.933Z,"13km WNW of Anza, CA",earthquake,0.18,0.4,0.184,9,reviewed,ci,ci
2020-03-10T13:12:23.520Z,35.8733333,-120.4226667,5.92,0.38,md,21,92,0.01904,0.04,nc,nc73352445,2020-03-12T01:58:03.812Z,"3km SSE of Parkfield, CA",earthquake,0.37,0.35,0.114,5,reviewed,nc,nc
2020-03-10T13:07:32.821Z,-28.5433,-68.803,130.4,4.6,mb,,79,1.324,0.55,us,us60008d4l,2020-03-16T14:31:48.040Z,"63km WNW of Vinchina, Argentina",earthquake,8.5,8.4,0.385,2,reviewed,us,us
2020-03-10T13:01:30.122Z,37.2391,-118.0772,4.4,0.2,ml,3,285.94,0.154,0.0599,nn,nn00718750,2020-03-11T02:09:00.234Z,"20km ENE of Big Pine, California",earthquake,,16.2,0.21,2,reviewed,nn,nn
2020-03-10T12:57:53.250Z,35.8975,-117.7235,4.79,0.46,ml,12,60,0.07779,0.13,ci,ci38389762,2020-03-10T13:01:25.671Z,"17km ESE of Little Lake, CA",earthquake,0.34,0.78,0.173,5,automatic,ci,ci
2020-03-10T12:53:46.890Z,19.7776667,-156.4675,4.52,2.68,ml,65,188,0.4421,0.23,hv,hv71420237,2020-03-11T00:55:31.990Z,"57km W of Kalaoa, Hawaii",earthquake,1.22,1.65,0.156,17,reviewed,hv,hv
2020-03-10T12:53:22.210Z,38.8170013,-122.8079987,2.65,0.94,md,19,48,0.006587,0.02,nc,nc73352440,2020-03-10T13:20:05.085Z,"6km NW of The Geysers, CA",earthquake,0.26,0.55,0.08,3,automatic,nc,nc
2020-03-10T12:53:16.407Z,61.4779,-149.9011,29.9,1.5,ml,,,,0.58,ak,ak02037z2w1k,2020-03-10T12:56:32.863Z,"5km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-10T12:38:23.780Z,37.6596667,-118.852,1.76,0.69,md,11,92,0.02517,0.03,nc,nc73352435,2020-03-10T20:56:03.107Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.31,0.92,0.331,10,reviewed,nc,nc
2020-03-10T12:37:44.096Z,64.5907,-149.2086,14.5,1.4,ml,,,,0.43,ak,ak02037yziqz,2020-03-10T12:48:50.743Z,"4km WNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-10T12:27:39.770Z,34.0381667,-117.238,3.47,1.29,ml,40,70,0.09811,0.22,ci,ci38389730,2020-03-10T12:38:54.380Z,"2km ESE of Loma Linda, CA",earthquake,0.25,1.24,0.156,27,automatic,ci,ci
2020-03-10T12:19:19.488Z,36.5638,-116.3798,6.7,0.3,ml,9,213.93,0.088,0.1144,nn,nn00718749,2020-03-11T02:08:59.012Z,"51km SE of Beatty, Nevada",earthquake,,4.5,0.81,4,reviewed,nn,nn
2020-03-10T12:12:31.638Z,38.3095,-118.7402,5.3,0.3,ml,4,320.74,0.194,0.0198,nn,nn00718748,2020-03-11T02:08:57.519Z,"25km SSW of Hawthorne, Nevada",earthquake,,61.3,0,1,reviewed,nn,nn
2020-03-10T12:07:01.361Z,62.5603,-152.3337,5.4,1.6,ml,,,,0.77,ak,ak02037yszy2,2020-03-10T12:11:42.286Z,"117km WNW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-10T11:56:05.160Z,34.034,-117.236,2.97,0.82,ml,30,71,0.08115,0.18,ci,ci38389706,2020-03-10T16:23:22.251Z,"3km SE of Loma Linda, CA",earthquake,0.18,0.37,0.135,21,reviewed,ci,ci
2020-03-10T11:55:37.410Z,33.665,-116.7676667,14.23,0.56,ml,21,72,0.06411,0.15,ci,ci38389690,2020-03-10T16:13:45.555Z,"10km SSW of Idyllwild, CA",earthquake,0.31,0.57,0.137,9,reviewed,ci,ci
2020-03-10T11:44:12.940Z,36.6011667,-121.205,6.62,1.21,md,21,126,0.03337,0.06,nc,nc73352430,2020-03-12T23:01:03.003Z,"10km NW of Pinnacles, CA",earthquake,0.28,0.43,0.342,15,reviewed,nc,nc
2020-03-10T11:40:32.220Z,17.9155,-66.9601,11,2.27,md,5,234,0.1005,0.07,pr,pr2020070014,2020-03-10T16:47:34.636Z,"8km SW of Guanica, Puerto Rico",earthquake,0.77,0.85,0.05,2,reviewed,pr,pr
2020-03-10T11:38:25.602Z,37.7674,-114.3414,0,0.8,ml,9,85.8,0.216,0.1734,nn,nn00718747,2020-03-11T02:08:56.434Z,"20km SSE of Pioche, Nevada",earthquake,,5.4,0.28,4,reviewed,nn,nn
2020-03-10T11:33:31.325Z,39.1696,-117.6456,9.2,2,ml,10,106.16,0.393,0.1037,nn,nn00718710,2020-03-11T02:08:35.634Z,"41km NE of Gabbs, Nevada",earthquake,,2.3,0.25,5,reviewed,nn,nn
2020-03-10T11:33:10.413Z,38.1247,-118.3611,8.3,1,ml,4,290.7,0.17,0.104,nn,nn00718746,2020-03-11T02:08:55.043Z,"50km SSE of Hawthorne, Nevada",earthquake,,23.6,0,1,reviewed,nn,nn
2020-03-10T11:25:02.140Z,46.2,-122.185333333333,-0.07,-0.39,mh,7,189,,0.07,uw,uw61586506,2020-03-10T18:13:31.720Z,"38km NNE of Amboy, Washington",earthquake,0.92,0.43,,0,reviewed,uw,uw
2020-03-10T11:18:32.220Z,33.0886667,-116.4028333,14.03,0.9,ml,25,123,0.1167,0.18,ci,ci38389682,2020-03-10T11:22:08.479Z,"19km E of Julian, CA",earthquake,0.44,0.78,0.071,12,automatic,ci,ci
2020-03-10T11:15:52.620Z,53.921,-166.7055,3.2,-0.23,ml,5,197,0.03995,0.11,av,av70876619,2020-03-11T18:47:45.270Z,"11km WNW of Dutch Harbor, Alaska",earthquake,0.56,1.01,0.126,5,reviewed,av,av
2020-03-10T11:14:10.390Z,35.8598333,-117.6753333,7.13,1.03,ml,16,86,0.07704,0.14,ci,ci38389674,2020-03-10T11:17:52.599Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.81,0.122,11,automatic,ci,ci
2020-03-10T11:13:48.439Z,1.0863,-90.8586,10,5.5,mww,,142,10.455,1.23,us,us60008d3z,2020-03-11T11:16:01.420Z,"209km NNW of Puerto Ayora, Ecuador",earthquake,8.8,1.6,0.08,15,reviewed,us,us
2020-03-10T11:09:36.040Z,19.1634998,-155.4831696,34.54,2.23,ml,55,151,0.08574,0.12,hv,hv71420157,2020-03-10T11:15:12.620Z,"4km S of Pahala, Hawaii",earthquake,0.49,0.69,4.96,5,automatic,hv,hv
2020-03-10T11:05:07.573Z,38.1229,-118.3479,0,0.3,ml,4,290.24,0.178,0.0661,nn,nn00718745,2020-03-11T02:08:53.886Z,"50km SSE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2020-03-10T11:02:43.180Z,38.4065,-119.3981,10.6,1.1,ml,6,202.95,0.066,0.1483,nn,nn00718744,2020-03-11T02:08:52.781Z,"22km NW of Bridgeport, California",earthquake,,2.2,0,1,reviewed,nn,nn
2020-03-10T11:01:35.357Z,61.7344,-148.1572,13.3,1.5,ml,,,,1.13,ak,ak02037y6cnz,2020-03-10T11:04:38.726Z,"37km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-10T11:01:20.160Z,35.6635,-117.4486667,3.6,0.84,ml,13,91,0.07762,0.21,ci,ci38389666,2020-03-10T13:53:43.433Z,"12km SSW of Searles Valley, CA",earthquake,0.53,1.3,0.146,8,reviewed,ci,ci
2020-03-10T10:56:51.860Z,44.7788333,-111.527,11.49,0.09,ml,5,169,0.086,0.09,mb,mb80384649,2020-03-10T14:26:42.360Z,"35km WNW of West Yellowstone, Montana",earthquake,1.62,1.36,,0,reviewed,mb,mb
2020-03-10T10:51:00.590Z,38.8278351,-122.8138351,2.24,0.56,md,10,75,0.005319,0.01,nc,nc73352425,2020-03-10T11:36:03.371Z,"8km NW of The Geysers, CA",earthquake,0.39,0.78,,1,automatic,nc,nc
2020-03-10T10:50:11.300Z,34.2813333,-117.5855,9.83,1.49,ml,51,33,0.04647,0.17,ci,ci38389658,2020-03-12T19:17:29.888Z,"8km WNW of Lytle Creek, CA",earthquake,0.17,0.28,0.173,41,reviewed,ci,ci
2020-03-10T10:32:45.560Z,37.3963333,-118.5916667,10.1,1.21,md,14,112,0.04867,0.05,nc,nc73352420,2020-03-11T02:08:51.512Z,"2km SSE of Round Valley, CA",earthquake,0.49,0.72,0.308,12,reviewed,nc,nc
2020-03-10T10:30:48.340Z,34.2785,-117.5895,10.68,1.09,ml,29,50,0.05081,0.13,ci,ci38389650,2020-03-10T14:48:12.066Z,"9km WNW of Lytle Creek, CA",earthquake,0.21,0.28,0.175,21,reviewed,ci,ci
2020-03-10T10:23:28.110Z,36.0283333,-117.766,1.78,0.82,ml,16,99,0.003174,0.12,ci,ci38389642,2020-03-11T17:43:06.382Z,"16km NE of Little Lake, CA",earthquake,0.18,0.18,0.171,6,reviewed,ci,ci
2020-03-10T10:21:07.061Z,65.7134,-149.9645,5.5,1.5,ml,,,,1.21,ak,ak02037xp57w,2020-03-10T10:25:50.868Z,"85km NNE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-10T10:18:06.325Z,-6.8075,106.6758,22.8,5,mb,,116,1.165,1.73,us,us60008d3j,2020-03-11T07:35:06.103Z,"12km WSW of Cicurug, Indonesia",earthquake,3.9,4.6,0.076,55,reviewed,us,us
2020-03-10T10:12:19.050Z,34.2786667,-117.59,10.54,1.17,ml,44,43,0.05098,0.25,ci,ci38389634,2020-03-11T17:41:21.376Z,"9km WNW of Lytle Creek, CA",earthquake,0.24,0.39,0.173,28,reviewed,ci,ci
2020-03-10T10:05:10.850Z,38.8390007,-122.8294983,2.21,0.57,md,14,103,0.004695,0.01,nc,nc73352410,2020-03-10T11:10:04.224Z,"9km NW of The Geysers, CA",earthquake,0.28,0.66,,1,automatic,nc,nc
2020-03-10T09:59:44.510Z,38.786335,-122.7634964,1.11,0.56,md,9,87,0.01457,0.02,nc,nc73352400,2020-03-10T10:56:02.132Z,"1km NNW of The Geysers, CA",earthquake,0.41,0.78,,1,automatic,nc,nc
2020-03-10T09:59:06.500Z,37.7616667,-122.5646667,12.23,0.94,md,20,161,0.0786,0.03,nc,nc73352405,2020-03-11T01:59:02.677Z,"6km WNW of San Francisco Zoo, CA",earthquake,0.4,0.61,0.223,14,reviewed,nc,nc
2020-03-10T09:55:11.950Z,40.4028333,-121.3303333,0.13,0.56,md,6,312,0.07114,0.1,nc,nc73353550,2020-03-13T20:15:04.779Z,"14km NW of Chester, CA",earthquake,0.84,0.55,0.266,6,reviewed,nc,nc
2020-03-10T09:44:08.640Z,35.8578333,-117.679,8.06,0.65,ml,10,84,0.07841,0.05,ci,ci38389626,2020-03-10T09:47:50.920Z,"22km ESE of Little Lake, CA",earthquake,0.16,0.6,0.094,8,automatic,ci,ci
2020-03-10T09:40:16.540Z,35.8838333,-117.6423333,15.69,0.6,ml,8,119,0.06138,0.22,ci,ci38389618,2020-03-10T09:44:03.850Z,"24km ESE of Little Lake, CA",earthquake,1.37,1.9,0.248,7,automatic,ci,ci
2020-03-10T09:37:56.140Z,35.101,-97.73316667,7.68,1.71,ml,74,45,0.1097784577,0.31,ok,ok2020ewuu,2020-03-10T13:07:52.590Z,"7km WSW of Blanchard, Oklahoma",earthquake,,0.6,0.23,28,reviewed,ok,ok
2020-03-10T09:32:30.660Z,37.6588333,-118.8543333,2.46,0.76,md,18,92,0.02547,0.06,nc,nc73352390,2020-03-10T20:04:03.490Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.29,0.61,0.21,14,reviewed,nc,nc
2020-03-10T09:32:15.390Z,37.6615,-118.8523333,2.03,0.29,md,10,146,0.02689,0.03,nc,nc71112059,2020-03-11T01:53:03.236Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.38,0.95,0.403,10,reviewed,nc,nc
2020-03-10T09:32:09.630Z,35.7236667,-121.0611667,6.96,1.69,md,31,133,0.1787,0.06,nc,nc73352395,2020-03-11T02:36:08.049Z,"15km NE of San Simeon, CA",earthquake,0.27,2.13,0.303,18,reviewed,nc,nc
2020-03-10T09:28:40.020Z,37.5391667,-118.8695,5.79,0.59,md,18,205,0.06007,0.04,nc,nc73352380,2020-03-10T18:54:02.237Z,"14km SE of Mammoth Lakes, CA",earthquake,0.47,0.8,0.158,14,reviewed,nc,nc
2020-03-10T09:26:02.210Z,36.1061667,-117.8475,2.57,1.21,ml,13,103,0.01285,0.12,ci,ci38389602,2020-03-10T14:01:01.981Z,"11km NE of Coso Junction, CA",earthquake,0.35,0.29,0.254,18,reviewed,ci,ci
2020-03-10T09:24:38.030Z,35.9076667,-117.6843333,3.81,1.08,ml,16,75,0.0487,0.13,ci,ci38389594,2020-03-10T09:28:10.926Z,"20km E of Little Lake, CA",earthquake,0.24,0.7,0.171,13,automatic,ci,ci
2020-03-10T09:22:58.470Z,36.1978333,-117.8711667,1.72,0.97,ml,11,149,0.08117,0.18,ci,ci38389586,2020-03-10T09:27:16.920Z,"15km SE of Olancha, CA",earthquake,0.74,0.59,0.197,7,automatic,ci,ci
2020-03-10T09:21:30.335Z,60.0905,-153.4313,128.5,2.6,ml,,,,0.8,ak,ak02037x3rbq,2020-03-15T07:41:18.040Z,"63km SW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-10T09:15:34.350Z,51.8536667,-177.9063333,3.43,1.22,ml,6,171,0.06677,0.14,av,av62145051,2020-03-11T18:43:16.630Z,"16km ESE of Tanaga Volcano, Alaska",earthquake,0.49,0.94,0.114,6,reviewed,av,av
2020-03-10T09:11:54.600Z,35.6388333,-117.4678333,5.95,0.95,ml,19,113,0.05242,0.17,ci,ci38389578,2020-03-10T09:15:25.842Z,"15km SSW of Searles Valley, CA",earthquake,0.4,1,0.15,9,automatic,ci,ci
2020-03-10T09:11:51.655Z,62.7353,-152.2069,20.6,2,ml,,,,0.65,ak,ak02037x1nvh,2020-03-10T09:15:02.810Z,"117km WNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-03-10T09:07:03.270Z,40.4678333,-121.5438333,3.23,0.29,md,6,125,0.02001,0.03,nc,nc73352375,2020-03-10T18:46:02.193Z,"13km ESE of Viola, CA",earthquake,0.38,0.64,0.257,6,reviewed,nc,nc
2020-03-10T09:03:23.220Z,33.1046667,-116.5133333,12.03,0.71,ml,33,55,0.07454,0.17,ci,ci38389562,2020-03-11T20:09:38.261Z,"9km ENE of Julian, CA",earthquake,0.22,0.62,0.239,6,reviewed,ci,ci
2020-03-10T09:01:05.200Z,46.198,-122.214666666667,-1.84,-0.02,mh,2,360,,0.23,uw,uw61586496,2020-03-10T18:16:53.940Z,"36km NNE of Amboy, Washington",earthquake,20.71,18.86,,0,reviewed,uw,uw
2020-03-10T09:00:22.070Z,36.0541667,-117.8506667,2.56,0.62,ml,14,142,0.05642,0.12,ci,ci38389570,2020-03-11T17:40:15.372Z,"9km E of Coso Junction, CA",earthquake,0.25,0.19,0.137,5,reviewed,ci,ci
2020-03-10T08:59:24.106Z,38.0783,-119.113,87.3,1.1,ml,3,349.48,0.509,0.0024,nn,nn00718742,2020-03-11T02:08:50.240Z,"22km SSE of Bridgeport, California",earthquake,,24.2,0,1,reviewed,nn,nn
2020-03-10T08:57:51.120Z,17.9233,-66.9138,14,2.08,md,6,241,0.0623,0.07,pr,pr2020070013,2020-03-10T15:24:06.246Z,"5km S of Guanica, Puerto Rico",earthquake,1.16,0.64,0.57,4,reviewed,pr,pr
2020-03-10T08:52:08.963Z,38.1129,-118.3471,3.3,0.3,ml,4,293.05,0.186,0.1375,nn,nn00718741,2020-03-11T02:08:49.134Z,"51km SSE of Hawthorne, Nevada",earthquake,,70,0,1,reviewed,nn,nn
2020-03-10T08:49:28.210Z,35.6728333,-117.5206667,8.63,2.18,ml,36,72,0.09844,0.14,ci,ci38389554,2020-03-10T18:17:04.033Z,"15km SW of Searles Valley, CA",earthquake,0.15,0.47,0.126,48,reviewed,ci,ci
2020-03-10T08:49:24.290Z,36.2481667,-117.2506667,5.3,1.93,ml,22,49,0.277,0.14,ci,ci37436805,2020-03-10T14:41:30.748Z,"40km SSW of Stovepipe Wells, CA",earthquake,0.26,1.56,0.063,4,reviewed,ci,ci
2020-03-10T08:45:33.040Z,52.0703333,-176.1233333,-0.64,-0.09,ml,5,116,0.02126,0.03,av,av70876614,2020-03-11T18:38:42.250Z,"42km ENE of Adak, Alaska",earthquake,0.29,0.27,0.378,5,reviewed,av,av
2020-03-10T08:36:13.510Z,37.6791667,-121.8623333,11.24,1.49,md,46,80,0.05917,0.1,nc,nc73352365,2020-03-13T03:08:04.306Z,"2km NNE of Pleasanton, CA",earthquake,0.19,0.33,0.15,36,reviewed,nc,nc
2020-03-10T08:36:03.860Z,46.1976666666667,-122.224333333333,-1.33,-0.5,mh,2,360,,0.07,uw,uw61586491,2020-03-10T18:23:40.540Z,"36km NNE of Amboy, Washington",earthquake,10.13,31.61,,0,reviewed,uw,uw
2020-03-10T08:33:06.190Z,52.0695,-176.1246667,-0.66,-0.52,ml,5,113,0.02009,0.09,av,av70876609,2020-03-11T18:36:08.270Z,"42km ENE of Adak, Alaska",earthquake,0.21,0.33,0.258,5,reviewed,av,av
2020-03-10T08:26:58.620Z,38.7978325,-122.7779999,2.53,0.99,md,19,79,0.009037,0.02,nc,nc73352360,2020-03-10T10:31:04.218Z,"3km NW of The Geysers, CA",earthquake,0.27,0.53,0.26,3,automatic,nc,nc
2020-03-10T08:18:14.130Z,35.1085,-97.73466667,7.49,1.4,ml,16,82,0.1034796938,0.17,ok,ok2020ewsd,2020-03-10T14:13:15.100Z,"7km WSW of Blanchard, Oklahoma",earthquake,,0.6,0.19,4,reviewed,ok,ok
2020-03-10T08:12:45.540Z,37.6515,-119.0446667,0.09,0.35,md,11,81,0.0131,0.04,nc,nc73352350,2020-03-10T18:30:03.645Z,"6km WNW of Mammoth Lakes, CA",earthquake,0.22,0.4,0.257,8,reviewed,nc,nc
2020-03-10T08:08:04.028Z,65.7754,-146.2055,2.5,1.5,ml,,,,0.33,ak,ak02037wfhg6,2020-03-10T08:21:12.113Z,"77km WNW of Circle Hot Springs Station, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-03-10T08:07:24.060Z,36.052,-117.8538333,2.61,1.03,ml,15,127,0.05319,0.1,ci,ci38389546,2020-03-10T14:01:46.983Z,"8km E of Coso Junction, CA",earthquake,0.21,0.25,0.15,15,reviewed,ci,ci
2020-03-10T08:02:56.570Z,52.0595,-176.0701667,7.81,-0.22,ml,4,148,0.01891,0.17,av,av70876594,2020-03-11T18:30:35.330Z,"45km ENE of Adak, Alaska",earthquake,1.17,1.26,0.194,4,reviewed,av,av
2020-03-10T07:59:27.158Z,60.0408,-152.9142,104.8,2.3,ml,,,,0.43,ak,ak02037w5168,2020-03-17T06:41:55.040Z,"53km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-10T07:56:47.310Z,45.0576667,-111.7456667,11.69,1.41,ml,26,56,0.273,0.16,mb,mb80384644,2020-03-10T14:22:58.550Z,"30km SSE of Virginia City, Montana",earthquake,0.44,0.9,0.2,10,reviewed,mb,mb
2020-03-10T07:49:34.120Z,45.0501667,-111.7543333,11.76,2.04,ml,30,57,0.273,0.15,mb,mb80384639,2020-03-10T14:13:08.390Z,"30km SSE of Virginia City, Montana",earthquake,0.33,0.9,0.219,16,reviewed,mb,mb
2020-03-10T07:48:58.590Z,35.5873333,-117.4166667,10.88,0.03,ml,5,167,0.03712,0.05,ci,ci37437173,2020-03-11T17:13:26.555Z,"20km S of Trona, CA",earthquake,1.1,0.47,0.266,3,reviewed,ci,ci
2020-03-10T07:48:43.170Z,35.9036667,-117.6798333,4.03,0.46,ml,10,76,0.0502,0.12,ci,ci38389538,2020-03-11T17:10:50.499Z,"21km E of Little Lake, CA",earthquake,0.24,0.62,0.047,5,reviewed,ci,ci
2020-03-10T07:43:04.030Z,35.8615,-117.699,5.12,0.34,ml,7,98,0.07521,0.13,ci,ci38389530,2020-03-10T07:46:36.274Z,"20km ESE of Little Lake, CA",earthquake,0.41,1.45,0.115,5,automatic,ci,ci
2020-03-10T07:37:50.590Z,38.7531662,-122.7204971,1.74,0.6,md,7,175,0.00908,0.02,nc,nc73352345,2020-03-10T07:56:02.901Z,"4km SW of Anderson Springs, CA",earthquake,0.71,0.46,,1,automatic,nc,nc
2020-03-10T07:36:52.390Z,35.9648333,-117.4628333,2.77,1.8,ml,24,70,0.1164,0.15,ci,ci38389522,2020-03-10T07:47:43.890Z,"23km NNW of Searles Valley, CA",earthquake,0.32,1.35,0.149,23,automatic,ci,ci
2020-03-10T07:34:51.630Z,34.3411667,-116.4653333,10.15,0.99,ml,30,86,0.08456,0.14,ci,ci38389514,2020-03-12T16:21:09.386Z,"25km N of Yucca Valley, CA",earthquake,0.22,0.35,0.214,13,reviewed,ci,ci
2020-03-10T07:22:05.170Z,40.4923333,-125.0573333,20.85,2.63,md,7,340,0.5493,0.07,nc,nc73352335,2020-03-17T06:25:15.040Z,"68km W of Ferndale, CA",earthquake,1.69,31.61,0.159,22,reviewed,nc,nc
2020-03-10T07:20:59.094Z,-0.6245,-20.7263,10,5,mb,,41,9.641,1.08,us,us60008d2b,2020-03-10T07:42:05.040Z,"Central Mid-Atlantic Ridge",earthquake,10.1,1.9,0.059,91,reviewed,us,us
2020-03-10T07:18:46.750Z,35.644,-117.4338333,10.58,1.42,ml,24,123,0.06186,0.18,ci,ci38389506,2020-03-10T14:02:55.550Z,"14km S of Searles Valley, CA",earthquake,0.33,0.63,0.166,19,reviewed,ci,ci
2020-03-10T07:12:17.440Z,47.619,-123.316166666667,43.91,1.53,ml,22,55,,0.2,uw,uw61586486,2020-03-10T19:50:43.000Z,"36km W of Seabeck, Washington",earthquake,0.51,0.81,0.114275786660007,12,reviewed,uw,uw
2020-03-10T07:09:59.810Z,17.9451,-66.9376,8,2.16,md,5,219,0.0657,0.11,pr,pr2020070012,2020-03-10T15:10:43.569Z,"4km SW of Guanica, Puerto Rico",earthquake,0.88,0.65,0.04,2,reviewed,pr,pr
2020-03-10T07:08:25.680Z,58.1711667,-155.3741667,1.55,-1.31,ml,4,241,0.04596,0.08,av,av70876584,2020-03-11T18:17:59.450Z,"94km SE of King Salmon, Alaska",earthquake,1.91,2.12,0.053,4,reviewed,av,av
2020-03-10T06:58:07.629Z,35.113,-95.385,7.3,1.62,ml,39,119,0.112477928,0.23,ok,ok2020ewpn,2020-03-10T13:30:16.266Z,"1km SW of Quinton, Oklahoma",earthquake,,0.6,0.2,12,reviewed,ok,ok
2020-03-10T06:57:14.840Z,47.581,-114.2178333,7.21,-0.69,md,5,127,0.165,0.01,mb,mb80384684,2020-03-10T17:29:36.250Z,"7km WSW of Pablo, Montana",earthquake,0.35,3.28,,1,reviewed,mb,mb
2020-03-10T06:53:44.370Z,38.1312,-118.3571,8.9,-0.1,ml,3,309.57,0.167,0.0193,nn,nn00718739,2020-03-11T02:08:47.952Z,"49km SSE of Hawthorne, Nevada",earthquake,,49.8,0,1,reviewed,nn,nn
2020-03-10T06:48:22.660Z,52.0441667,-176.1231667,0.44,-0.78,ml,4,127,0.01807,0.13,av,av70876579,2020-03-11T18:09:55.530Z,"41km ENE of Adak, Alaska",earthquake,0.37,0.61,0.115,4,reviewed,av,av
2020-03-10T06:47:40.110Z,40.3605,-121.3561667,4.68,1.32,md,11,179,0.06259,0.07,nc,nc73352325,2020-03-10T22:19:03.713Z,"12km WNW of Chester, CA",earthquake,0.57,0.74,0.063,10,reviewed,nc,nc
2020-03-10T06:46:35.010Z,52.0446667,-176.1248333,0.58,-0.72,ml,4,127,0.01694,0.11,av,av70876574,2020-03-11T18:06:23.450Z,"40km ENE of Adak, Alaska",earthquake,0.33,0.38,0.263,4,reviewed,av,av
2020-03-10T06:41:41.942Z,62.0818,-149.5923,30.9,1.3,ml,,,,0.31,ak,ak02037vfrsi,2020-03-10T06:54:41.580Z,"16km ESE of Y, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-10T06:39:56.286Z,31.8069,141.5732,23.07,4.4,mb,,121,4.725,1.01,us,us60008f5g,2020-03-17T06:11:41.040Z,"218km SE of Hachijo-jima, Japan",earthquake,5.9,6.3,0.144,14,reviewed,us,us
2020-03-10T06:33:31.486Z,38.1183,-118.3552,3.5,1.1,ml,5,292.11,0.178,0.0702,nn,nn00718735,2020-03-11T02:08:46.840Z,"50km SSE of Hawthorne, Nevada",earthquake,,2.3,0.32,2,reviewed,nn,nn
2020-03-10T06:32:50.420Z,33.3303333,-116.3968333,5.65,0.72,ml,19,102,0.06426,0.14,ci,ci38389498,2020-03-10T06:36:38.140Z,"8km NNW of Borrego Springs, CA",earthquake,0.28,0.77,0.132,14,automatic,ci,ci
2020-03-10T06:29:11.930Z,52.038,-176.1183333,-0.32,-0.53,ml,4,144,0.02434,0.12,av,av70876569,2020-03-11T18:03:51.670Z,"41km ENE of Adak, Alaska",earthquake,0.23,0.29,0.065,4,reviewed,av,av
2020-03-10T06:28:08.080Z,52.0528333,-176.1313333,2.51,-0.64,ml,4,123,0.009752,0.1,av,av70876564,2020-03-11T18:01:19.910Z,"40km ENE of Adak, Alaska",earthquake,0.45,0.79,0.127,4,reviewed,av,av
2020-03-10T06:18:58.890Z,36.0241667,-117.7635,0.82,2,ml,22,94,0.001766,0.22,ci,ci38389490,2020-03-10T06:22:45.758Z,"16km NE of Little Lake, CA",earthquake,0.47,0.3,0.147,25,automatic,ci,ci
2020-03-10T06:11:26.680Z,19.2233334,-155.4186707,32.9,2.15,ml,55,135,0.02447,0.12,hv,hv71419842,2020-03-10T06:17:19.320Z,"6km ENE of Pahala, Hawaii",earthquake,0.49,0.72,5.25,3,automatic,hv,hv
2020-03-10T06:10:22.290Z,35.6648333,-117.4641667,10.25,0.75,ml,12,169,0.1615,0.16,ci,ci38389482,2020-03-10T14:02:45.990Z,"13km SSW of Searles Valley, CA",earthquake,0.68,1.7,0.238,8,reviewed,ci,ci
2020-03-10T06:05:12.148Z,60.196,-139.5991,0,1.7,ml,,,,0.61,ak,ak02037v7zpt,2020-03-10T06:17:43.605Z,"72km N of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-10T06:04:32.280Z,52.0503333,-176.1268333,2.16,-0.39,ml,5,110,0.01312,0.09,av,av70876549,2020-03-11T17:53:14.610Z,"41km ENE of Adak, Alaska",earthquake,0.31,0.64,0.127,5,reviewed,av,av
2020-03-10T06:04:05.390Z,52.051,-176.1313333,2.48,-0.74,ml,5,106,0.01028,0.13,av,av70876554,2020-03-11T17:59:18.390Z,"40km ENE of Adak, Alaska",earthquake,0.39,0.78,0.17,5,reviewed,av,av
2020-03-10T06:02:26.850Z,39.4088333,-110.3185,5.95,1.89,md,6,179,0.2155,0.04,uu,uu60362747,2020-03-10T13:34:56.370Z,"17km SSE of East Carbon City, Utah",earthquake,1.15,31.61,0.132,3,reviewed,uu,uu
